id	cufflinks_ath_buds_rep1
AT5G36010	0
AT5G36015	0
AT5G36020	0
AT5G36030	0
AT5G36035	0
AT5G36040	1.8382
AT5G36050	0
AT5G36060	0
AT5G36070	0
AT5G36075	0
AT5G36080	0
AT5G36090	0
AT5G36100	0.18658
AT5G36110	5.52216
AT5G36120	38.0509
AT5G36125	0
AT5G36130	0
AT5G36140	0
AT5G36150	1.45676
AT5G36160	30.023
AT5G36170	39.9914
AT5G36180	0.0943767
AT5G36185	0
AT5G36190	0
AT5G36200	0
AT5G36210	25.1806
AT5G36220	7.58674
AT5G36223	0
AT5G36226	0
AT5G36228	0
AT5G36230	182.421
AT5G36240	0.262792
AT5G36250	24.0702
AT5G36260	4.2003
AT5G36270	0
AT5G36275	0
AT5G36280	0
AT5G36290	64.0641
AT5G36293	0
AT5G36296	0.128496
AT5G36297	0
AT5G36300	0
AT5G36310	0
AT5G36320	0.476268
AT5G36330	0
AT5G36340	0
AT5G36350	0
AT5G36360	0
AT5G36370	0
AT5G36380	0
AT5G36390	0
AT5G36400	0
AT5G36410	0
AT5G36420	0
AT5G36430	0
AT5G36440	0
AT5G36450	0
AT5G36460	0.476268
AT5G36470	0
AT5G36480	0
AT5G36490	0
AT5G36500	0
AT5G36510	0.476268
AT5G36520	0
AT5G36530	0.476268
AT5G36540	0.476268
AT5G36550	0
AT5G36650	0
AT5G36655	0
AT5G36657	0
AT5G36658	1.90507
AT5G36659	0
AT5G36660	0
AT5G36661	0
AT5G36662	0
AT5G36670	0
AT5G36680	0
AT5G36685	0
AT5G36690	0
AT5G36700	0
AT5G36710	0
AT5G36720	0
AT5G36722	0
AT5G36730	0
AT5G36732	0
AT5G36734	0
AT5G36736	0
AT5G36737	0
AT5G36738	0
AT5G36739	0
AT5G36740	0.110747
AT5G36770	0
AT5G36775	0
AT5G36780	0
AT5G36790	0
AT5G36800	0
AT5G36805	0
AT5G36810	0
AT5G36820	0
AT5G36825	0
AT5G36830	0
AT5G36840	0
AT5G36850	0
AT5G36860	0
AT5G36870	0.0409668
AT5G36880	44.4163
AT5G36890	20.8996
AT5G36900	0
AT5G36903	0
AT5G36904	0
AT5G36905	0
AT5G36910	8.74577
AT5G36920	1.24138
AT5G36925	6.09734
AT5G36930	3.85623
AT5G36935	0
AT5G36940	6.346
AT5G36950	9.64467
AT5G36960	0.565812
AT5G36970	0
AT5G36980	0
AT5G36990	0
AT5G37000	6.56383
AT5G37010	16.505
AT5G37017	0
AT5G37020	64.9751
AT5G37030	0
AT5G37040	0.280757
AT5G37050	1.00028
AT5G37055	18.4149
AT5G37060	1.95883
AT5G37070	31.3258
AT5G37072	1.18086
AT5G37080	0
AT5G37090	0
AT5G37100	0
AT5G37110	0
AT5G37120	0
AT5G37125	0
AT5G37130	21.6759
AT5G37140	0.0393933
AT5G37145	0
AT5G37150	0
AT5G37160	0
AT5G37170	8.56586
AT5G37175	0
AT5G37180	2.88196
AT5G37190	9.1618
AT5G37200	0
AT5G37210	0
AT5G37220	0.334039
AT5G37230	0.348199
AT5G37240	1.34597
AT5G37250	0
AT5G37260	18.6332
AT5G37270	0.174099
AT5G37280	0
AT5G37290	6.42731
AT5G37300	35.7999
AT5G37310	33.2562
AT5G37320	0.312228
AT5G37330	0
AT5G37340	3.19601
AT5G37350	14.3184
AT5G37351	0
AT5G37352	0
AT5G37360	24.7906
AT5G37370	54.3734
AT5G37380	17.6988
AT5G37381	0
AT5G37383	0
AT5G37385	0
AT5G37390	0
AT5G37400	4.30848
AT5G37410	2.7403
AT5G37415	1.83051
AT5G37420	0.050267
AT5G37430	0
AT5G37440	4.14144
AT5G37442	0
AT5G37445	0
AT5G37450	0.113487
AT5G37460	0.44357
AT5G37470	0.52566
AT5G37473	0
AT5G37474	12.1344
AT5G37475	38.3435
AT5G37476	0
AT5G37478	0.281827
AT5G37480	15.713
AT5G37485	1.78729
AT5G37490	0.351642
AT5G37500	7.59396
AT5G37510	111.629
AT5G37520	0
AT5G37530	6.64992
AT5G37540	39.9342
AT5G37550	0.965572
AT5G37560	0
AT5G37570	3.82213
AT5G37590	9.29992
AT5G37600	110.865
AT5G37610	0
AT5G37620	0.252506
AT5G37630	10.9651
AT5G37640	0.289294
AT5G37650	0.63823
AT5G37660	3.10883
AT5G37665	0
AT5G37667	0
AT5G37670	5.13667
AT5G37680	12.7123
AT5G37690	0.188008
AT5G37710	16.6708
AT5G37720	50.1132
AT5G37730	0.606424
AT5G37732	0
AT5G37740	21.3979
AT5G37750	1.05047
AT5G37760	0.175338
AT5G37770	86.4364
AT5G37780	430.574
AT5G37790	10.3398
AT5G37795	0
AT5G37800	0.102445
AT5G37810	9.44532
AT5G37820	0.113799
AT5G37830	31.2732
AT5G37840	0
AT5G37850	22.9221
AT5G37860	0.378061
AT5G37870	0.22972
AT5G37872	0
AT5G37875	0
AT5G37880	0
AT5G37890	18.4696
AT5G37900	0
AT5G37910	0
AT5G37920	0.227099
AT5G37930	25.6603
AT5G37940	0.144723
AT5G37950	0.350155
AT5G37960	0
AT5G37970	0
AT5G37980	0.281725
AT5G37990	0.123455
AT5G38000	0.51408
AT5G38005	2.80497
AT5G38010	0.279892
AT5G38020	0
AT5G38030	0.0875063
AT5G38035	0.159297
AT5G38037	0
AT5G38040	4.38035
AT5G38050	8.93347
AT5G38060	11.8431
AT5G38070	5.4634
AT5G38080	0.544334
AT5G38090	0.575689
AT5G38096	1.24661
AT5G38100	0.269193
AT5G38110	20.9829
AT5G38120	24.745
AT5G38130	3.04942
AT5G38140	14.2989
AT5G38150	25.1996
AT5G38155	0
AT5G38160	0
AT5G38170	0
AT5G38180	0
AT5G38190	0
AT5G38192	0
AT5G38195	0
AT5G38197	0
AT5G38200	2.07461
AT5G38210	3.1861
AT5G38212	4.88609
AT5G38220	16.8064
AT5G38230	0.0762064
AT5G38240	1.8427
AT5G38250	0.0961566
AT5G38260	0.0862304
AT5G38270	0
AT5G38275	0
AT5G38280	0.944355
AT5G38285	0
AT5G38290	31.5357
AT5G38300	7.60714
AT5G38310	0.724137
AT5G38314	0
AT5G38317	0
AT5G38320	7.0755
AT5G38330	13.7238
AT5G38340	0.0993091
AT5G38344	0
AT5G38350	0.0964414
AT5G38360	17.9403
AT5G38365	0
AT5G38370	0
AT5G38378	0
AT5G38380	17.4172
AT5G38383	0.0146174
AT5G38386	0.292887
AT5G38390	0.379556
AT5G38393	0.255824
AT5G38396	0.747597
AT5G38400	0
AT5G38410	894.068
AT5G38420	253.447
AT5G38430	126.583
AT5G38435	10.4675
AT5G38437	0
AT5G38440	0
AT5G38450	0.583644
AT5G38460	14.3492
AT5G38470	113.881
AT5G38480	249.986
AT5G38490	0.293679
AT5G38500	0.357608
AT5G38510	20.1753
AT5G38520	34.6272
AT5G38530	4.94865
AT5G38540	0
AT5G38550	0.0394985
AT5G38560	28.7596
AT5G38565	1.00025
AT5G38570	0
AT5G38580	0
AT5G38590	7.91347
AT5G38595	0
AT5G38600	14.7373
AT5G38610	10.5507
AT5G38620	0
AT5G38630	22.1372
AT5G38640	19.2576
AT5G38650	102.116
AT5G38660	39.8546
AT5G38670	0
AT5G38680	0.169629
AT5G38690	10.1658
AT5G38700	0.857299
AT5G38705	0
AT5G38710	10.1228
AT5G38720	18.281
AT5G38730	3.62972
AT5G38740	0.342689
AT5G38750	4.31345
AT5G38760	141.043
AT5G38770	4.61594
AT5G38780	0.584039
AT5G38790	0
AT5G38800	1.46526
AT5G38810	0
AT5G38820	2.59363
AT5G38830	39.6403
AT5G38840	15.8626
AT5G38850	3.10853
AT5G38860	16.2597
AT5G38870	41.3594
AT5G38880	22.9421
AT5G38890	14.2909
AT5G38895	12.8445
AT5G38900	2.81261
AT5G38905	0
AT5G38910	0
AT5G38920	0
AT5G38930	0
AT5G38940	0.711261
AT5G38950	0
AT5G38960	0
AT5G38970	2.33424
AT5G38975	0
AT5G38980	57.3601
AT5G38990	10.5624
AT5G39000	0.0305528
AT5G39010	0.240316
AT5G39020	1.32033
AT5G39024	0
AT5G39030	0.83302
AT5G39040	24.157
AT5G39050	41.6031
AT5G39060	0
AT5G39070	0
AT5G39080	5.1116
AT5G39090	1.40906
AT5G39095	0
AT5G39100	0
AT5G39110	0
AT5G39120	0
AT5G39130	0.350018
AT5G39140	0
AT5G39150	0
AT5G39155	0
AT5G39160	0.340152
AT5G39170	0
AT5G39180	0
AT5G39185	0
AT5G39190	0.113975
AT5G39200	0
AT5G39205	0
AT5G39210	23.8461
AT5G39220	16.205
AT5G39230	0.467434
AT5G39240	41.0396
AT5G39245	0
AT5G39250	10.2598
AT5G39260	1.11454
AT5G39270	0.501517
AT5G39280	0.63992
AT5G39290	0.125379
AT5G39300	0.891259
AT5G39310	6.22653
AT5G39320	61.7544
AT5G39330	1.92978
AT5G39340	26.702
AT5G39350	6.7403
AT5G39360	20.7328
AT5G39365	0
AT5G39370	0.387589
AT5G39380	8.93483
AT5G39390	0
AT5G39400	17.6095
AT5G39410	40.6416
AT5G39420	9.14922
AT5G39430	0
AT5G39440	0
AT5G39450	5.15865
AT5G39460	0
AT5G39470	0.47599
AT5G39471	1.24105
AT5G39473	0.0524069
AT5G39480	0
AT5G39490	0
AT5G39493	58.2542
AT5G39500	18.0154
AT5G39510	77.7912
AT5G39520	11.1777
AT5G39530	25.39
AT5G39532	0
AT5G39533	0.0285529
AT5G39535	0
AT5G39540	0
AT5G39550	5.66193
AT5G39560	0.0579531
AT5G39570	426.843
AT5G39580	6.46483
AT5G39581	0
AT5G39590	55.0507
AT5G39600	41.466
AT5G39610	13.7398
AT5G39620	0
AT5G39630	0
AT5G39635	0
AT5G39640	0
AT5G39645	0
AT5G39650	4.54536
AT5G39660	8.1873
AT5G39670	2.21059
AT5G39680	1.67321
AT5G39690	0
AT5G39693	0
AT5G39700	0
AT5G39710	7.87919
AT5G39720	0
AT5G39730	92.8196
AT5G39740	431.155
AT5G39750	0.0854025
AT5G39760	20.4839
AT5G39770	0
AT5G39785	6.88523
AT5G39790	18.8469
AT5G39800	24.5409
AT5G39810	0.18772
AT5G39820	0.455423
AT5G39830	27.421
AT5G39840	9.13389
AT5G39850	34.8533
AT5G39860	17.1296
AT5G39861	0
AT5G39862	0
AT5G39863	0
AT5G39865	1.41919
AT5G39870	7.16243
AT5G39880	82.3175
AT5G39890	1.92735
AT5G39895	0
AT5G39900	5.11557
AT5G39910	0.160775
AT5G39920	0
AT5G39930	0.0529701
AT5G39940	15.967
AT5G39950	80.7188
AT5G39955	0
AT5G39960	5.66301
AT5G39970	0.435113
AT5G39980	6.87884
AT5G39990	17.3879
AT5G39995	0.0862998
AT5G40000	0
AT5G40010	0.275306
AT5G40020	3.52691
AT5G40030	4.32976
AT5G40040	16.2398
AT5G40050	0
AT5G40060	3.34962
AT5G40070	0
AT5G40080	14.9037
AT5G40090	0.592004
AT5G40100	0.71411
AT5G40110	0
AT5G40120	0
AT5G40130	0
AT5G40140	8.001
AT5G40150	13.3693
AT5G40155	4.55853
AT5G40160	23.2149
AT5G40170	26.1762
AT5G40180	2.74722
AT5G40190	57.7527
AT5G40200	29.9419
AT5G40210	3.88423
AT5G40212	0
AT5G40220	0.0956824
AT5G40230	0.823981
AT5G40240	10.7174
AT5G40250	23.4297
AT5G40260	35.555
AT5G40270	9.16699
AT5G40275	0
AT5G40280	8.09513
AT5G40290	0.0645858
AT5G40300	18.8708
AT5G40310	0
AT5G40316	0
AT5G40320	0
AT5G40330	0.192361
AT5G40340	52.013
AT5G40348	18.9496
AT5G40350	24.1098
AT5G40360	2.66502
AT5G40370	140.188
AT5G40380	4.97982
AT5G40382	0
AT5G40384	0
AT5G40390	3.18038
AT5G40395	0
AT5G40400	3.02203
AT5G40405	2.98122
AT5G40410	1.25403
AT5G40420	0
AT5G40430	0
AT5G40440	11.1218
AT5G40450	28.55
AT5G40460	7.18441
AT5G40470	6.18017
AT5G40480	24.7161
AT5G40490	21.6942
AT5G40500	21.8963
AT5G40510	0
AT5G40520	5.9287
AT5G40530	11.0615
AT5G40540	1.84449
AT5G40545	0
AT5G40550	15.1924
AT5G40560	0
AT5G40570	9.47508
AT5G40580	44.222
AT5G40590	0.0955587
AT5G40595	0
AT5G40600	3.83
AT5G40605	0
AT5G40610	20.9905
AT5G40620	0.775178
AT5G40630	2.59338
AT5G40640	15.7357
AT5G40645	4.20688
AT5G40650	44.1973
AT5G40660	29.1725
AT5G40670	34.6954
AT5G40680	0.212102
AT5G40690	39.3541
AT5G40700	9.29549
AT5G40710	10.7607
AT5G40720	11.3569
AT5G40730	83.4482
AT5G40740	20.5573
AT5G40750	0
AT5G40760	52.3529
AT5G40770	80.9306
AT5G40780	23.9541
AT5G40790	0.208354
AT5G40800	0
AT5G40810	79.7346
AT5G40820	2.40207
AT5G40830	17.9593
AT5G40840	3.26108
AT5G40847	0
AT5G40850	38.4165
AT5G40855	0
AT5G40860	0
AT5G40870	26.4358
AT5G40880	4.85648
AT5G40890	40.0718
AT5G40900	0.0950672
AT5G40910	27.8593
AT5G40920	6.16513
AT5G40930	36.9252
AT5G40940	2.55008
AT5G40942	5.46832
AT5G40945	0
AT5G40950	251.507
AT5G40960	11.3699
AT5G40970	28.216
AT5G40980	16.8674
AT5G40981	0
AT5G40990	0
AT5G41000	5.56152
AT5G41010	199.84
AT5G41020	33.108
AT5G41030	0.558333
AT5G41040	5.49511
AT5G41050	40.0645
AT5G41060	27.0504
AT5G41070	35.4459
AT5G41071	0
AT5G41080	79.8105
AT5G41090	4.91012
AT5G41100	10.786
AT5G41109	37.3373
AT5G41110	7.8464
AT5G41120	10.8563
AT5G41130	10.0189
AT5G41140	17.5738
AT5G41150	7.87602
AT5G41160	0.845237
AT5G41170	0.779557
AT5G41180	10.2115
AT5G41190	29.3526
AT5G41200	0.187008
AT5G41210	58.7613
AT5G41220	9.17371
AT5G41240	8.49398
AT5G41250	0.0996565
AT5G41260	29.1674
AT5G41265	0
AT5G41270	11.8709
AT5G41280	0
AT5G41290	0
AT5G41300	0
AT5G41310	0.523397
AT5G41315	0.984758
AT5G41320	1.51723
AT5G41330	13.2138
AT5G41340	37.9174
AT5G41350	13.3719
AT5G41360	8.90098
AT5G41370	19.5141
AT5G41380	0.368128
AT5G41390	0.709095
AT5G41400	10.3735
AT5G41401	0
AT5G41410	13.921
AT5G41420	0
AT5G41430	0.260652
AT5G41440	0.427561
AT5G41450	0
AT5G41460	14.2809
AT5G41470	1.42053
AT5G41471	43.1157
AT5G41480	10.0572
AT5G41490	0.0768767
AT5G41491	0
AT5G41494	0.11415
AT5G41500	0.366109
AT5G41505	0
AT5G41510	0
AT5G41520	347.637
AT5G41530	0
AT5G41540	0.0507279
AT5G41550	2.08064
AT5G41560	42.2608
AT5G41570	0
AT5G41580	10.493
AT5G41590	0
AT5G41600	101.619
AT5G41605	0
AT5G41610	5.65363
AT5G41612	4.59954
AT5G41614	0
AT5G41620	5.75805
AT5G41630	0
AT5G41640	0
AT5G41650	6.41148
AT5G41660	0
AT5G41663	8.49232
AT5G41670	53.2413
AT5G41675	0
AT5G41680	0.531508
AT5G41685	144.721
AT5G41690	1.75365
AT5G41700	195.641
AT5G41720	0.128429
AT5G41730	0.879336
AT5G41740	1.93023
AT5G41750	2.02773
AT5G41755	0
AT5G41760	21.3233
AT5G41761	2.63605
AT5G41765	0
AT5G41770	38.6686
AT5G41774	0
AT5G41780	4.08484
AT5G41790	20.5758
AT5G41800	10.1267
AT5G41810	25.7198
AT5G41820	0.277975
AT5G41830	0.310713
AT5G41835	0.139876
AT5G41840	0
AT5G41850	4.9507
AT5G41860	11.9343
AT5G41870	32.9049
AT5G41880	7.51202
AT5G41890	1.53844
AT5G41900	3.6921
AT5G41905	0
AT5G41908	0
AT5G41910	11.5017
AT5G41920	13.933
AT5G41940	22.9157
AT5G41950	42.3666
AT5G41960	19.7028
AT5G41970	43.6371
AT5G41980	5.12242
AT5G41990	45.4659
AT5G42000	64.1833
AT5G42010	1.48961
AT5G42020	98.9291
AT5G42030	35.0195
AT5G42040	1.47965
AT5G42050	110.975
AT5G42053	0
AT5G42060	37.608
AT5G42070	21.7681
AT5G42080	105.2
AT5G42090	98.167
AT5G42092	74.6867
AT5G42100	113.489
AT5G42110	27.5864
AT5G42120	0.355107
AT5G42130	22.9739
AT5G42140	8.75213
AT5G42146	7.52417
AT5G42150	17.3747
AT5G42170	11.8678
AT5G42180	1.43169
AT5G42190	108.73
AT5G42200	12.3293
AT5G42203	0
AT5G42210	3.65966
AT5G42220	26.8404
AT5G42223	0
AT5G42230	14.7295
AT5G42232	32.2087
AT5G42235	1.2334
AT5G42240	39.2251
AT5G42242	0
AT5G42250	3.39718
AT5G42260	0.894977
AT5G42265	0
AT5G42270	122.012
AT5G42280	9.17156
AT5G42290	0.458285
AT5G42300	331.889
AT5G42310	22.6618
AT5G42320	18.9984
AT5G42323	0.253501
AT5G42325	0.147965
AT5G42330	14.1186
AT5G42340	2.94038
AT5G42350	5.01163
AT5G42360	7.09239
AT5G42370	5.35193
AT5G42380	2.26066
AT5G42390	38.1909
AT5G42400	10.3543
AT5G42405	0
AT5G42410	0
AT5G42420	49.5602
AT5G42430	0.0750047
AT5G42440	5.74187
AT5G42445	1.57669
AT5G42450	2.24075
AT5G42460	2.39805
AT5G42470	18.8564
AT5G42480	20.0013
AT5G42490	4.37045
AT5G42500	0.151296
AT5G42504	0
AT5G42505	0
AT5G42510	0.213277
AT5G42520	64.2336
AT5G42530	63.1483
AT5G42540	27.4637
AT5G42560	39.5826
AT5G42565	0
AT5G42567	30.1121
AT5G42568	0
AT5G42570	81.042
AT5G42580	0
AT5G42590	0
AT5G42591	0
AT5G42600	0
AT5G42610	0
AT5G42620	29.3555
AT5G42630	6.1732
AT5G42635	0
AT5G42640	0
AT5G42645	0.0084559
AT5G42650	25.4341
AT5G42655	0
AT5G42660	15.4532
AT5G42670	13.016
AT5G42677	0
AT5G42680	16.4614
AT5G42690	2.76526
AT5G42700	8.36735
AT5G42710	1.84298
AT5G42720	18.3424
AT5G42730	1.99022
AT5G42740	33.018
AT5G42750	15.2576
AT5G42760	4.00815
AT5G42765	36.6499
AT5G42770	13.286
AT5G42780	8.62892
AT5G42785	0.188289
AT5G42790	111.939
AT5G42797	0
AT5G42800	5.62945
AT5G42810	11.838
AT5G42820	100.667
AT5G42825	67.4363
AT5G42830	2.34199
AT5G42840	0
AT5G42850	75.7335
AT5G42860	13.9379
AT5G42870	23.8431
AT5G42880	8.72086
AT5G42890	119.46
AT5G42895	3.54163
AT5G42900	143.975
AT5G42905	0
AT5G42910	0
AT5G42920	26.3315
AT5G42930	0.708096
AT5G42940	22.8658
AT5G42950	42.7632
AT5G42955	1.31719
AT5G42957	1.45626
AT5G42960	29.3582
AT5G42965	0
AT5G42970	27.6831
AT5G42980	488.36
AT5G42990	42.847
AT5G43000	0
AT5G43010	37.7972
AT5G43015	0
AT5G43020	32.0422
AT5G43030	0.495278
AT5G43035	0
AT5G43040	0.661136
AT5G43050	18.1213
AT5G43060	122.932
AT5G43065	0.0253108
AT5G43066	1.707
AT5G43070	32.0862
AT5G43080	7.25922
AT5G43090	0.267534
AT5G43100	25.1611
AT5G43105	0
AT5G43110	1.80092
AT5G43120	0.188995
AT5G43130	24.5928
AT5G43140	11.401
AT5G43150	15.7578
AT5G43160	4.63728
AT5G43170	5.2803
AT5G43175	0
AT5G43180	3.31696
AT5G43185	10.8443
AT5G43190	17.6359
AT5G43196	0
AT5G43200	0.350676
AT5G43210	7.48789
AT5G43211	0
AT5G43230	0
AT5G43240	0
AT5G43245	0
AT5G43250	12.4029
AT5G43260	29.945
AT5G43270	27.2724
AT5G43280	34.4633
AT5G43285	14.0217
AT5G43290	1.82817
AT5G43300	9.78551
AT5G43310	19.7166
AT5G43320	51.2746
AT5G43330	41.4314
AT5G43340	8.16761
AT5G43350	0
AT5G43360	0
AT5G43370	0.0520563
AT5G43380	6.99092
AT5G43390	0
AT5G43400	7.9704
AT5G43401	0
AT5G43403	8.48813
AT5G43405	0
AT5G43410	0
AT5G43415	0.00774554
AT5G43420	2.12293
AT5G43430	46.2597
AT5G43440	10.8778
AT5G43450	11.0989
AT5G43455	0
AT5G43460	170.038
AT5G43470	20.3188
AT5G43480	0
AT5G43490	0
AT5G43500	12.2841
AT5G43510	4.72702
AT5G43513	20.5606
AT5G43516	0
AT5G43518	2.86745
AT5G43520	0.13426
AT5G43525	27.8142
AT5G43530	0.916032
AT5G43535	0
AT5G43540	0
AT5G43550	0
AT5G43560	25.8188
AT5G43570	0.723299
AT5G43580	1.41883
AT5G43590	0.0736595
AT5G43600	29.55
AT5G43603	44.3768
AT5G43610	0.190869
AT5G43620	3.69741
AT5G43630	3.03107
AT5G43640	2.08982
AT5G43650	0.212242
AT5G43660	1.14768
AT5G43670	10.1635
AT5G43680	12.1651
AT5G43690	0.0697667
AT5G43695	5.34844
AT5G43700	59.792
AT5G43710	12.1458
AT5G43720	19.5471
AT5G43725	12.7289
AT5G43730	3.10368
AT5G43740	2.31344
AT5G43745	15.1518
AT5G43750	40.5234
AT5G43755	0
AT5G43760	133.901
AT5G43770	0.312168
AT5G43780	41.7045
AT5G43790	7.60976
AT5G43800	0
AT5G43810	46.5822
AT5G43820	3.9054
AT5G43822	9.08686
AT5G43830	285.815
AT5G43840	0.114327
AT5G43850	60.7329
AT5G43860	2.5585
AT5G43870	10.0284
AT5G43880	22.0402
AT5G43890	0.0689211
AT5G43900	17.9018
AT5G43910	0.225297
AT5G43920	14.3529
AT5G43930	14.8432
AT5G43935	1.84919
AT5G43940	246.785
AT5G43950	3.83118
AT5G43960	46.4078
AT5G43970	65.3798
AT5G43980	2.99912
AT5G43990	16.2001
AT5G44000	19.4373
AT5G44005	21.6749
AT5G44010	3.72697
AT5G44020	128.848
AT5G44030	21.2327
AT5G44040	19.8843
AT5G44050	0.501244
AT5G44060	12.9618
AT5G44065	3.2716
AT5G44070	37.1357
AT5G44080	41.5446
AT5G44090	23.9704
AT5G44100	39.9707
AT5G44110	15.655
AT5G44120	0.198879
AT5G44130	13.9205
AT5G44140	0.116489
AT5G44150	9.06201
AT5G44160	0.825926
AT5G44170	12.3977
AT5G44180	23.1977
AT5G44190	12.9196
AT5G44200	41.8623
AT5G44210	3.26415
AT5G44220	0
AT5G44230	5.54983
AT5G44240	17.4958
AT5G44250	23.1555
AT5G44255	0.187866
AT5G44260	8.88625
AT5G44265	16.1219
AT5G44270	0.114094
AT5G44280	8.33724
AT5G44283	0
AT5G44286	0
AT5G44290	23.5023
AT5G44300	46.7067
AT5G44306	0
AT5G44310	0.281796
AT5G44313	0
AT5G44316	0
AT5G44320	54.732
AT5G44330	1.77528
AT5G44340	379.87
AT5G44345	0
AT5G44350	2.40015
AT5G44360	0.893158
AT5G44370	11.3676
AT5G44375	0
AT5G44380	0.673845
AT5G44390	1.11494
AT5G44400	12.7516
AT5G44410	11.9832
AT5G44415	0
AT5G44416	0
AT5G44417	0.168959
AT5G44418	0
AT5G44420	0.313751
AT5G44430	0
AT5G44440	11.991
AT5G44450	18.8438
AT5G44460	0
AT5G44470	0
AT5G44480	3.9343
AT5G44490	3.23453
AT5G44495	2.8046
AT5G44500	13.8358
AT5G44510	5.80569
AT5G44520	15.9623
AT5G44530	6.60628
AT5G44540	227.243
AT5G44550	0.789303
AT5G44555	0.940688
AT5G44560	25.5746
AT5G44562	6.27554
AT5G44565	4.94661
AT5G44568	5.97968
AT5G44569	4.55953
AT5G44570	4.10783
AT5G44572	6.40683
AT5G44574	0
AT5G44575	0.274186
AT5G44578	0.939877
AT5G44580	3.47254
AT5G44582	1.31263
AT5G44585	0.712005
AT5G44590	0
AT5G44600	10.6211
AT5G44610	4.59351
AT5G44620	117.644
AT5G44630	88.6154
AT5G44635	12.2479
AT5G44640	1.29409
AT5G44650	50.7195
AT5G44660	16.6923
AT5G44670	18.3506
AT5G44680	74.9322
AT5G44690	0.137179
AT5G44700	6.95475
AT5G44705	0
AT5G44710	32.9173
AT5G44720	59.635
AT5G44730	36.5855
AT5G44740	3.59613
AT5G44750	17.2377
AT5G44760	0
AT5G44770	0
AT5G44780	6.243
AT5G44785	22.4562
AT5G44790	40.8933
AT5G44800	24.4836
AT5G44820	0.365747
AT5G44830	0.0927998
AT5G44840	0.626745
AT5G44850	0
AT5G44860	34.3777
AT5G44870	3.39416
AT5G44875	0
AT5G44880	0
AT5G44890	0
AT5G44894	0
AT5G44900	0.223808
AT5G44910	0.564731
AT5G44920	5.64356
AT5G44925	0.00850343
AT5G44930	8.18225
AT5G44940	0.317409
AT5G44950	0.596917
AT5G44960	0.140997
AT5G44970	0
AT5G44973	12.9415
AT5G44980	1.55914
AT5G44990	0
AT5G45000	0.229296
AT5G45010	92.6948
AT5G45020	15.5366
AT5G45030	10.7431
AT5G45040	28.5118
AT5G45050	9.17126
AT5G45060	9.54945
AT5G45070	0.123147
AT5G45080	0
AT5G45082	0
AT5G45085	0
AT5G45090	0
AT5G45095	0.299575
AT5G45100	28.2367
AT5G45105	0
AT5G45110	21.537
AT5G45113	0.141808
AT5G45116	0.667328
AT5G45120	0
AT5G45130	76.9264
AT5G45140	10.9532
AT5G45150	0.968482
AT5G45160	13.5774
AT5G45170	23.6315
AT5G45180	0.0627759
AT5G45190	29.6896
AT5G45200	0
AT5G45210	0.0390809
AT5G45220	0.256934
AT5G45230	0
AT5G45240	0.165263
AT5G45250	5.03319
AT5G45260	6.89157
AT5G45275	11.422
AT5G45276	2.23237
AT5G45280	15.1277
AT5G45290	22.0125
AT5G45300	10.9355
AT5G45307	0
AT5G45310	1.56476
AT5G45320	2.92201
AT5G45330	10.1158
AT5G45340	10.409
AT5G45350	121.585
AT5G45360	41.3102
AT5G45370	6.61496
AT5G45380	0.795377
AT5G45390	178.846
AT5G45400	5.63935
AT5G45410	57.9032
AT5G45420	33.8917
AT5G45428	26.1745
AT5G45430	21.1179
AT5G45440	0.91911
AT5G45450	0.164786
AT5G45460	3.16159
AT5G45469	14.9089
AT5G45470	8.56202
AT5G45472	5.79961
AT5G45475	6.25053
AT5G45480	11.4457
AT5G45490	32.987
AT5G45500	17.0201
AT5G45510	26.1547
AT5G45520	2.19031
AT5G45530	2.89182
AT5G45540	1.88892
AT5G45550	37.2042
AT5G45560	5.75567
AT5G45570	0.00918578
AT5G45573	0
AT5G45576	0
AT5G45580	0.927526
AT5G45590	20.6353
AT5G45595	0
AT5G45600	23.2246
AT5G45605	0.0194174
AT5G45610	10.6152
AT5G45620	56.4389
AT5G45630	6.62123
AT5G45640	0.143364
AT5G45650	12.6652
AT5G45660	20.5449
AT5G45670	117.022
AT5G45680	49.5413
AT5G45690	0
AT5G45700	26.4504
AT5G45710	13.1985
AT5G45715	0
AT5G45720	3.33801
AT5G45730	2.49747
AT5G45740	4.76268
AT5G45745	0
AT5G45750	76.3839
AT5G45760	12.1399
AT5G45770	1.02709
AT5G45775	231.224
AT5G45780	5.32615
AT5G45790	3.68499
AT5G45800	21.0229
AT5G45810	2.78047
AT5G45820	3.0404
AT5G45830	0.171797
AT5G45840	8.63958
AT5G45850	10.6755
AT5G45860	1.82456
AT5G45870	0
AT5G45875	7.7629
AT5G45880	233.214
AT5G45890	151.846
AT5G45900	14.1324
AT5G45905	0
AT5G45910	11.4884
AT5G45920	11.3931
AT5G45930	35.2073
AT5G45940	42.957
AT5G45950	92.4087
AT5G45960	38.5287
AT5G45970	1.62063
AT5G45973	0
AT5G45980	0.638933
AT5G45990	0.650036
AT5G46000	0.149554
AT5G46010	0.442704
AT5G46013	0
AT5G46020	159.594
AT5G46025	0
AT5G46030	99.8021
AT5G46040	0.474305
AT5G46050	5.1119
AT5G46060	0.400632
AT5G46070	34.4998
AT5G46080	2.65535
AT5G46090	7.68289
AT5G46100	6.13712
AT5G46105	0
